Week,Day,Concept,Task,Level,Confidence,Completed,Instructions
4,3,CSS 2 & Performance,Read 'Introduction to CSS layout',Beginner,8, TRUE
4,3,CSS 2 & Performance,Read 'Normal Flow',Beginner,8, TRUE
4,3,CSS 2 & Performance,Read 'Positioning',Beginner,8, TRUE
4,3,CSS 2 & Performance,Complete the 'Learn Flexbox' Scrimba tutorial,Beginner,8, TRUE
4,3,CSS 2 & Performance,Complete the exercise 'Test your skills: Positioning',Beginner,8, TRUE
4,3,CSS 2 & Performance,Play 'Flexbox Defense' and take a screenshot named 'flexbox-defense.png' of your progress,Beginner,8, TRUE
4,3,CSS 2 & Performance,Play 'Flexbox Froggy' and take a screenshot named 'flexbox-froggy.png' of your progress,Beginner,8, TRUE
4,3,CSS 2 & Performance,Complete the exercise 'Test your skills: Flexbox',Beginner,8, TRUE
