Week,Day,Concept,Task,Level,Confidence,Completed,Instructions
2,5,HTML Forms,Complete the 'Test_your_skills:_HTML5_controls' challenge,Beginner,8,TRUE, https://voronaav23.github.io/WDX-180/user/week02/exercises/day05/test_your_skills_html5_controls/task01.html, https://voronaav23.github.io/WDX-180/user/week02/exercises/day05/test_your_skills_html5_controls/task02.html
2,5,HTML Forms,Complete the 'Test your skills: Other controls' challenge,Beginner,8,TRUE,https://voronaav23.github.io/WDX-180/user/week02/exercises/day05/test_your_skills_other_controls/task01.html, https://voronaav23.github.io/WDX-180/user/week02/exercises/day05/test_your_skills_other_controls/task02.html, https://voronaav23.github.io/WDX-180/user/week02/exercises/day05/test_your_skills_other_controls/task03.html
2,5,HTML & Accessibility,Complete the 'Lets create a Weblog' exercise,Beginner,0-10,FALSE,Update FALSE to TRUE in the COMPLETED column. Update the CONFIDENCE column to reflect your confidence level at this point. Paste the URL of your Blog here. 
